6/22/19 15:59,a,great,book,https://t.co/qwb46hvpmv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/25/19 2:55,they,(dems),are,scrambling,for,a,theme,and,narrative,they've,gone,everywhere,from,russian,hoax,to,russian,collusion...and,now,they've,come,to,this...they,think,they,should,have,won,the,2016,election,they,think,in,their,bizarre,brains,that,they,did..,https://t.co/xqyfeazt8d,,,,,,,,,,,,,,,,
5/10/19 13:20,looks,to,me,like,it’s,going,to,be,sleepycreepy,joe,over,crazy,bernie,everyone,else,is,fading,fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/19 2:29,starting,monday,our,great,farmers,can,begin,doing,business,again,with,mexico,and,canada,they,have,both,taken,the,tariff,penalties,off,of,your,great,agricultural,product,please,be,sure,that,you,are,treated,fairly,any,complaints,should,immediately,go,to,@secretarysonny,perdue,,,,,,,,,,,,,,
7/29/19 13:18,the,fed,“raised”,way,too,early,and,way,too,much,their,quantitative,tightening,was,another,big,mistake,while,our,country,is,doing,very,well,the,potential,wealth,creation,that,was,missed,especially,when,measured,against,our,debt,is,staggering,we,are,competing,with,other.....,,,,,,,,,,,,,
10/23/19 12:39,big,success,on,the,turkey/syria,border,safe,zone,created,ceasefire,has,held,and,combat,missions,have,ended,kurds,are,safe,and,have,worked,very,nicely,with,us,captured,isis,prisoners,secured,i,will,be,making,a,statement,at,11:00,a.m,from,the,white,house,thank,you,,,,,,,,,,,
9/25/19 2:26,“attorney,for,anti-trump,‘whistleblower’,worked,for,hillary,clinton,chuck,schumer”,https://t.co/yxq5obwb6k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/19 15:30,a,great,evening,in,beautiful,minnesota,https://t.co/xgfakarslm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/19 2:31,https://t.co/884dpzi52p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/19 17:27,“former,@nytimes,editor,jill,abramson,rips,paper's,‘unmistakably,anti-trump’,bias.”ms,abramson,is,100%,correct,horrible,and,totally,dishonest,reporting,on,almost,everything,they,write,hence,the,term,fake,news,enemy,of,the,people,and,opposition,party,,,,,,,,,,,,,,,,,,,,,
10/16/19 22:19,i’m,fighting,for,the,american,people,but,the,democrats’,sole,focus,is,fighting,against,me,with,their,fraudulent,witch,hunt,go,to,https://t.co/dt42wogfxm,and,tell,democrats,in,congress,that,enough,is,enough,,,,,,,,,,,,,,,,,,,,,,,,,
10/29/19 11:44,correct,a,total,scam,https://t.co/klpmeawm03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/19 16:21,the,mueller,report,which,was,written,by,18,angry,democrats,who,also,happen,to,be,trump,haters,(and,clinton,supporters),should,have,focused,on,the,people,who,spied,on,my,2016,campaign,and,others,who,fabricated,the,whole,russia,hoax,that,is,never,forget,the,crime.....,,,,,,,,,,,
6/11/19 17:44,on,my,way,to,iowa,-,just,heard,nearly,1000,agriculture,groups,signed,a,letter,urging,congress,to,approve,the,usmca,our,patriot,farmers,&amp,rural,america,have,spoken,now,congress,must,do,its,job,&amp,support,these,great,men,and,women,by,passing,the,bipartisan,usmca,trade,agreement,,,,,,,,
6/19/19 14:18,the,dems,are,very,unhappy,with,the,mueller,report,so,after,almost,3,years,they,want,a,redo,or,do,over,this,is,extreme,presidential,harassment,they,gave,crooked,hillary’s,people,complete,immunity,yet,now,they,bring,back,hope,hicks,why,aren’t,the,dems,looking,at,the.....,,,,,,,,,,
5/30/19 16:28,https://t.co/j80cxmyvdx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/19 11:44,“with,over,a,50%,approval,rating,at,this,point,in,his,presidency,analysts,believe,re-election,in,2020,looks,(very),promising,”,@oann,hey,we,have,accomplished,more,than,any,president,in,the,first,2,2-Jan,years,why,not,,,,,,,,,,,,,,,,,,,
10/8/19 14:31,someone,please,tell,the,radical,left,mayor,of,minneapolis,that,he,can’t,price,out,free,speech,probably,illegal,i,stand,strongly,&amp,proudly,with,the,great,police,officers,and,law,enforcement,of,minneapolis,and,the,great,state,of,minnesota,see,you,thursday,night,,,,,,,,,,,,,,
10/26/19 12:18,....greatly,help,the,african,american,community,(and,all,other,communities),and,which,was,unable,to,get,done,in,past,administrations,despite,a,tremendous,desire,for,it,this,and,best,unemployment,numbers,ever,is,more,than,kamala,will,ever,be,able,to,do,for,african,americans,,,,,,,,,,,,
6/8/19 0:25,....stem,the,tide,of,migration,through,mexico,and,to,our,southern,border,this,is,being,done,to,greatly,reduce,or,eliminate,illegal,immigration,coming,from,mexico,and,into,the,united,states,details,of,the,agreement,will,be,released,shortly,be,the,state,department,thank,you,,,,,,,,,,,,
7/11/19 14:04,mexico,is,doing,great,at,the,border,but,china,is,letting,us,down,in,that,they,have,not,been,buying,the,agricultural,products,from,our,great,farmers,that,they,said,they,would,hopefully,they,will,start,soon,,,,,,,,,,,,,,,,,,,,
5/3/19 1:01,thank,you,working,hard,#maga,https://t.co/jwsb75t0ww,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/8/19 10:08,mcconnell,backs,trump,mueller,report,is,'case,closed',|,breitbart,https://t.co/eowqsjx7lo,via,@breitbartnews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/19 10:53,....agricultural,products,from,our,great,farmers,in,larger,amounts,than,china,ever,did,and,ship,it,to,poor,&amp,starving,countries,in,the,form,of,humanitarian,assistance,in,the,meantime,we,will,continue,to,negotiate,with,china,in,the,hopes,that,they,do,not,again,try,to,redo,deal,,,,,,,,
5/12/19 17:11,https://t.co/nll3ynhxly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/2/19 11:50,the,economy,is,the,best,it,has,ever,been,even,much,of,the,fake,news,is,giving,me,credit,for,that,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/19 17:48,will,soon,be,landing,in,calexico,california,to,look,at,a,portion,of,the,new,wall,being,built,on,our,southern,border,within,two,years,we,will,have,close,to,400,miles,built,or,under,construction,&amp,keeping,our,country,safe,–,not,easy,when,the,dems,are,always,fighting,to,stop,you,,,,
4/13/19 2:59,a,fake,story,by,politico,made,up,sources,thank,you,mount,vernon,https://t.co/pf60zby6sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/19 12:22,finally,mainstream,media,is,getting,involved,-,too,“hot”,to,avoid,pulitzer,prize,anyone,the,new,york,times,on,front,page,(finally),“details,effort,to,spy,on,trump,campaign.”,@foxandfriends,this,is,bigger,than,watergate,but,the,reverse,,,,,,,,,,,,,,,,,,,
9/22/19 15:22,“the,@nytimes,is,trying,to,make,someone,(justice,kavanaugh),into,an,evil,person,when,they,don’t,have,the,information,to,back,it,up,it,is,a,FALSE,hoax.”,@mzhemingway,@mediabuzzfnc,zero,people,were,fired,at,the,times,why,,,,,,,,,,,,,,,,,,,
5/8/19 1:51,i,am,pleased,to,inform,you,that,the,big,fireworks,after,many,years,of,not,having,any,are,coming,back,to,beautiful,mount,rushmore,in,south,dakota,great,work,@govkristinoem,and,@secbernhardt,#maga,,,,,,,,,,,,,,,,,,,,,,,,
8/4/19 1:29,today’s,shooting,in,el,paso,texas,was,not,only,tragic,it,was,an,act,of,cowardice,i,know,that,i,stand,with,everyone,in,this,country,to,condemn,today’s,hateful,act,there,are,no,reasons,or,excuses,that,will,ever,justify,killing,innocent,people....,,,,,,,,,,,,,
9/11/19 22:47,big,united,states,supreme,court,win,for,the,border,on,asylum,https://t.co/9ka00qk1ob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/19 15:07,wow,a,suffolk/usa,today,poll,just,out,states,“50%,of,americans,agree,that,robert,mueller’s,investigation,is,a,witch,hunt.”,@msnbc,very,few,think,it,is,legit,we,will,soon,find,out,,,,,,,,,,,,,,,,,,,,,,,,,
5/6/19 0:13,....to,the,gazan,people,—,these,terrorist,acts,against,israel,will,bring,you,nothing,but,more,misery,end,the,violence,and,work,towards,peace,-,it,can,happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/19 20:35,tennessee,loving,bill,hagerty,who,was,my,tennessee,victoy,chair,and,is,now,the,very,outstanding,ambassador,to,japan,will,be,running,for,the,u.s,senate,he,is,strong,on,crime,borders,&amp,our,2nd,a,loves,our,military,&amp,our,vets,has,my,complete,&amp,total,endorsement,,,,,,,,,
8/1/19 14:44,big,rally,tonight,in,cincinnati,ohio,see,you,there,p.s,our,country,is,doing,great,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/14/19 10:51,natalie,harp,fighting,stage,2,cancer,and,doing,really,well,was,a,great,guest,on,@foxandfriends,right,to,try,is,producing,some,truly,spectacular,results,proud,of,natalie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/18/19 11:30,the,fake,news,doesn’t,report,it,but,republican,enthusiasm,is,at,an,all,time,high,look,what,is,going,on,in,orlando,florida,right,now,people,have,never,seen,anything,like,it,(unless,you,play,a,guitar),going,to,be,wild,-,see,you,later,,,,,,,,,,,,
3/25/19 17:26,https://t.co/g4rnxzowqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/19 18:12,we,must,honor,the,sacred,memory,of,those,we,have,lost,by,acting,as,one,people,open,wounds,cannot,heal,if,we,are,divided,we,must,seek,real,bipartisan,solutions,that,will,truly,make,america,safer,and,better,for,all,https://t.co/advmn9hzw7,,,,,,,,,,,,,,,,
5/10/19 11:22,tariffs,will,bring,in,far,more,wealth,to,our,country,than,even,a,phenomenal,deal,of,the,traditional,kind,also,much,easier,&amp,quicker,to,do,our,farmers,will,do,better,faster,and,starving,nations,can,now,be,helped,waivers,on,some,products,will,be,granted,or,go,to,new,source,,,,,,
5/19/19 12:49,....conditions,drug,prices,down,for,first,time,in,51,years,(&amp,soon,will,drop,much,further),right,to,try,protecting,your,2nd,amendment,big,tax,&amp,reg,cuts,3.2,gdp,strong,foreign,policy,&amp,much,much,more,that,nobody,else,would,have,been,able,to,do,our,country,is,doing,great,,,,,,
9/5/19 23:27,just,talked,to,governor,roy,cooper,of,north,carolina,as,hurricane,dorian,ominously,comes,up,the,east,coast,we,are,monitoring,it,at,the,@whitehouse,ready,to,assist,via,our,great,team,over,at,@fema,who,are,already,on,site,we,are,with,you,all,the,way,north,carolina,be,safe,,,,,,
1/31/19 12:41,china’s,top,trade,negotiators,are,in,the,u.s,meeting,with,our,representatives,meetings,are,going,well,with,good,intent,and,spirit,on,both,sides,china,does,not,want,an,increase,in,tariffs,and,feels,they,will,do,much,better,if,they,make,a,deal,they,are,correct,i,will,be......,,,,,,,
1/14/19 12:14,“gas,prices,drop,across,the,united,states,because,president,trump,has,deregulated,energy,and,we,are,now,producing,a,great,deal,more,oil,than,ever,before.”,@foxandfriends,but,this,is,bad,news,for,russia,why,would,president,trump,do,such,a,thing,thought,he,worked,for,kremlin,,,,,,,,,,
6/11/19 3:41,#americafirst,#maga🇺🇸,https://t.co/ae51wfeld0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/19 17:14,the,great,charles,payne,@cvpayne,correctly,stated,that,fed,chair,jay,powell,made,two,enormous,mistakes,1,when,he,said,“mid,cycle,adjustment.”,2,we’re,data,dependent,“he,did,not,do,the,right,thing.”,i,agree,(to,put,it,mildly,),@varneyco,,,,,,,,,,,,,,,
10/24/19 15:48,i,really,enjoyed,my,conversation,with,general,@mazloumabdi,he,appreciates,what,we,have,done,and,i,appreciate,what,the,kurds,have,done,perhaps,it,is,time,for,the,kurds,to,start,heading,to,the,oil,region,,,,,,,,,,,,,,,,,,,,,
4/6/19 13:57,thank,you,to,two,great,people,https://t.co/9voiv44l9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/5/19 2:25,“it,isn’t,often,i,get,angry,at,the,dirty,politics,of,the,democrats,in,congress,but,this,time,i,am,enraged,and,hope,this,impeachment,charade,will,backfire,on,reps,pelosi,&amp,schiff,&amp,the,democrats,i,have,read,thoroughly,the,telephone,conversation,between,trump,&amp,the,president...,,,,,,,,,
6/16/19 0:30,....misleading,in,that,i,personally,spent,only,a,small,fraction,of,that,time,doing,interviews,i,do,have,a,few,other,things,to,do,you,know,),think,i,will,do,many,more,network,interviews,as,i,did,in,2016,in,order,to,get,the,word,out,that,no,president,has,done,what,i,have,in...,
8/24/19 1:02,highest,condolences,thank,you,v.p,https://t.co/abyddsldbw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/19 18:52,the,democrats,are,so,focused,on,hurting,the,republican,party,and,the,president,that,they,are,unable,to,get,anything,done,because,of,it,including,legislation,on,gun,safety,lowering,of,prescription,drug,prices,infrastructure,etc,so,bad,for,our,country,,,,,,,,,,,,,,,,
6/24/19 0:41,https://t.co/gw9cxrttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/19 14:40,....my,only,question,is,who,is,our,bigger,enemy,jay,powel,or,chairman,xi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/19 13:12,....and,then,think,what,happens,to,china,when,i,win,deal,would,get,much,tougher,in,the,meantime,china’s,supply,chain,will,crumble,and,businesses,jobs,and,money,will,be,gone,,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/19 11:03,house,judiciary,has,given,up,on,the,mueller,report,sadly,for,them,after,two,years,and,"$40,000,000 ",spent,-,zero,collusion,zero,obstruction,so,they,say,ok,lets,look,at,everything,else,and,all,of,the,deals,that,“trump”,has,done,over,his,lifetime,but,it,doesn’t....,,,,,,,,,,
9/3/19 14:48,....”knife,crime”,which,is,totally,out,of,control,in,london,people,are,afraid,to,even,walk,the,streets,he,is,a,terrible,mayor,who,should,stay,out,of,our,business,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/19 19:48,....united,states,citizens,first,border,patrol,and,others,in,law,enforcement,have,been,doing,a,great,job,we,said,there,was,a,crisis,-,the,fake,news,&amp,the,dems,said,it,was,“manufactured.”,now,all,agree,we,were,right,but,they,always,knew,that,they,are,crowded,(which,we.....,,,,,,,
1/31/19 12:25,very,sadly,murder,cases,in,mexico,in,2018,rose,33%,from,2017,to,33341,this,is,a,big,contributor,to,the,humanitarian,crises,taking,place,on,our,southern,border,and,then,spreading,throughout,our,country,worse,even,than,afghanistan,much,caused,by,drugs,wall,is,being,built,,,,,,,,,,
7/10/19 2:11,https://t.co/hjyypsj3mf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/19 15:07,as,the,witch,hunt,continues,https://t.co/klvvwsxq7m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/19 14:16,louisiana,get,out,and,vote,republican,before,going,to,the,big,game,today,a,runoff,will,be,a,tremendous,win,for,your,great,state,-,lower,taxes,and,car,insurance,and,better,protection,of,your,2nd,amendment,fantastic,being,with,you,last,night,,,,,,,,,,,,,,
10/29/19 4:06,“this,is,a,big,win,for,america,and,also,for,president,trump.”,@nypost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/19 20:13,deepest,sympathies,to,congresswoman,debbie,dingell,and,the,entire,family,of,john,dingell,longest,serving,congressman,in,country’s,history,which,if,people,understand,politics,means,he,was,very,smart,a,great,reputation,and,highly,respected,man.,,,,,,,,,,,,,,,,,,,,,
3/19/19 1:32,rep,devin,nunes,files,$250m,defamation,lawsuit,against,twitter,two,anonymous,twitter,accounts,https://t.co/ft9zxdwg7z,via,@thedailybeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/19 0:07,the,highly,respected,farm,journal,has,just,announced,my,approval,rating,with,our,great,farmers,at,74%,and,that,despite,all,of,the,fake,&amp,corrupt,news,that,they,are,forced,to,endure,farmers,have,been,unfairly,treated,for,many,years,-,and,that,is,turning,around,fast,,,,,,,,,
9/6/19 13:34,larry,kudlow,on,@varneyco,now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/19 11:57,....trump,economics,with,president,trump,tariffs,are,bringing,companies,back,to,the,usa,like,he,said,they,would,@stevehiltonx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/19 16:08,https://t.co/0zx9wr3mop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/21/19 0:37,will,do,a,fantastic,job,https://t.co/ykcenjhzsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/19 13:54,the,dems,witch,hunt,continues,https://t.co/jhepn84igk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/19 16:24,....since,there,was,no,collusion,why,was,there,an,investigation,in,the,first,place,answer,-,dirty,cops,dems,and,crooked,hillary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/19 10:58,when,the,former,governor,of,the,great,state,of,south,carolina,@marksanford,was,reported,missing,only,to,then,say,he,was,away,hiking,on,the,appalachian,trail,then,was,found,in,argentina,with,his,flaming,dancer,friend,it,sounded,like,his,political,career,was,over,it,was....,,,,,,,,,,
5/24/19 17:31,congratulations,to,tom,cotton,-,his,book,“sacred,duty,a,solider’s,tour,at,arlington,national,cemetery”,just,hit,the,best,sellers,list,i,was,at,@arlingtonnatl,yesterday,&amp,the,people,there,were,so,grateful,for,tom’s,inspiring,portrait,of,“the,old,guard.”,great,job,@tomcottonar,,,,,,,,,,,,
6/13/19 11:03,“congress,cannot,impeach,president,trump,(did,nothing,wrong),because,if,they,did,they,would,be,putting,themselves,above,the,law,the,constitution,provides,criteria,for,impeachment,-,treason,bribery,high,crimes,&amp,misdemeanors,unless,there,is,compelling,evidence,impeachment...,,,,,,,,,,,,,,,,,,
10/16/19 2:21,...,it,also,brings,shifty’s,fraudulent,made,up,call,which,he,read,to,the,united,states,congress,pretending,it,to,be,the,words,of,president,trump,which,they,were,not,nancy,pelosi,is,involved,in,this,fraud,in,that,she,confirmed,his,fraudulent,words,on,@gma,and,much,more,,,,,,,,
8/31/19 13:01,a,great,team,working,hard,https://t.co/qeguomkbir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/19 11:00,without,the,illegal,witch,hunt,my,poll,numbers,especially,because,of,our,historically,“great”,economy,would,be,at,65%,too,bad,the,greatest,hoax,in,american,history.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/19 0:25,the,golden,era,of,american,energy,is,now,underway,https://t.co/gemhomlloc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/19 12:17,democrats,must,change,the,loophole,&amp,asylum,laws,-,but,they,probably,won’t,they,want,open,borders,which,means,massive,crime,and,drugs,https://t.co/iwxh16armw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/19 12:04,“the,speed,bump,has,been,missteps,by,the,federal,reserve.”,@charlespayne2nd,@foxandfriends,so,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/19 7:43,#dday75thanniversary,#dday75,https://t.co/c8otehvscr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/19 11:51,“this,is,everything,fdr,dreamed,about,the,new,deal,to,put,america,back,to,work,think,of,lbj,he,gave,people,food,stamps,&amp,welfare,donald,trump’s,giving,them,a,job,he’s,got,a,lot,of,good,things,to,talk,about,news,stories,do,not,accurately,cover,him,should,correct.”,@dougwead,,,,,,
4/23/19 11:04,“harley,davidson,has,struggled,with,tariffs,with,the,eu,currently,paying,31%,they’ve,had,to,move,production,overseas,to,try,and,offset,some,of,that,tariff,that,they’ve,been,hit,with,which,will,rise,to,66%,in,june,of,2021.”,@mariabartiromo,so,unfair,to,u.s,we,will,reciprocate,,,,,,,,,
9/9/19 3:11,.....the,importance,or,passage,of,criminal,justice,reform,they,only,talk,about,the,minor,players,or,people,that,had,nothing,to,do,with,it...and,the,people,that,so,desperately,sought,my,help,when,everyone,else,had,failed,all,they,talk,about,now,is,impeaching,president,trump,,,,,,,,,,,
9/12/19 12:13,european,central,bank,acting,quickly,cuts,rates,10,basis,points,they,are,trying,and,succeeding,in,depreciating,the,euro,against,the,very,strong,dollar,hurting,u.s,exports...,and,the,fed,sits,and,sits,and,sits,they,get,paid,to,borrow,money,while,we,are,paying,interest,,,,,,,,,,,
7/31/19 20:41,....as,usual,powell,let,us,down,but,at,least,he,is,ending,quantitative,tightening,which,shouldn’t,have,started,in,the,first,place,-,no,inflation,we,are,winning,anyway,but,i,am,certainly,not,getting,much,help,from,the,federal,reserve,,,,,,,,,,,,,,,,
4/25/19 11:47,as,has,been,incorrectly,reported,by,the,fake,news,media,i,never,told,then,white,house,counsel,don,mcgahn,to,fire,robert,mueller,even,though,i,had,the,legal,right,to,do,so,if,i,wanted,to,fire,mueller,i,didn’t,need,mcgahn,to,do,it,i,could,have,done,it,myself,nevertheless....,,,,
9/9/19 3:11,....a,man,named,@vanjones68,and,many,others,were,profusely,grateful,(at,that,time,),i,signed,it,into,law,no,one,else,did,&amp,republicans,deserve,much,credit,but,now,that,it,is,passed,people,that,had,virtually,nothing,to,do,with,it,are,taking,the,praise,guys,like,boring.....,,,,,,,
1/20/19 18:16,https://t.co/yqkcrpooit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/19 23:56,congressman,chris,stewart,“no,one,is,accusing,the,president,of,a,crime,and,yet,they,(the,democrats),are,issuing,hundreds,of,subpoenas,this,is,unprecedented.”,they,are,desperately,trying,to,find,anything,they,can,even,a,punctuation,mistake,in,a,document,,,,,,,,,,,,,,,,
9/21/19 19:28,some,of,the,best,economic,numbers,our,country,has,ever,experienced,are,happening,right,now,this,is,despite,a,crooked,and,demented,deep,state,and,a,probably,illegal,democrat/fake,news,media,partnership,the,likes,of,which,the,world,has,never,seen,make,america,great,again,,,,,,,,,,,,
4/9/19 3:10,a,9th,circuit,judge,just,ruled,that,mexico,is,too,dangerous,for,migrants,so,unfair,to,the,u.s,out,of,control,https://t.co/xf8o3jmdle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/26/19 18:17,great,morning,at,the,pentagon,yesterday,congratulations,to,our,new,defense,secretary,mark,@esperdod,https://t.co/zqta4xytja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/19 14:00,looking,like,our,great,south,carolina,could,get,hit,much,harder,than,first,thought,georgia,and,north,carolina,also,it’s,moving,around,and,very,hard,to,predict,except,that,it,is,one,of,the,biggest,and,strongest,(and,really,wide),that,we,have,seen,in,decades,be,safe,,,,,,,,,
9/2/19 11:57,....average,hourly,wages,growth,has,far,outpaced,what,we,saw,with,president,obama,across,all,industries,from,mining,and,construction,to,leisure,&amp,hospitality,with,president,trump,we,see,income,growth,in,states,like,iowa,ohio,pennsylvania,wisconsin,nevada,florida......,,,,,,,,,,,,,,,,,
9/17/19 17:49,such,a,beautiful,opening,statement,by,corey,lewandowski,thank,you,corey,@clewandowski_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/19 2:00,the,only,people,that,don’t,like,my,conversation,with,the,new,ukrainian,president,are,those,that,heard,rep,adam,schiff,read,a,made,up,and,totally,fraudulent,statement,to,the,house,and,public,words,that,i,did,not,say,but,that,he,fabricated,(&amp,admitted,to,this,fabrication),sick,,,,,,,,
7/13/19 11:56,andy,mccabe,is,a,major,sleazebag,among,many,other,things,he,took,massive,amounts,of,money,from,crooked,hillary,reps,for,wife’s,campaign,while,hillary,was,under,“investigation”,by,fbi,https://t.co/bhweibbj7z,,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/19 13:12,where,is,hunter,biden,he,has,disappeared,while,the,fake,news,protects,his,crooked,daddy,https://t.co/gtwn0nxott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/19 14:12,at,a,recent,round,table,meeting,of,business,executives,&amp,long,after,formally,introducing,tim,cook,of,apple,i,quickly,referred,to,tim,+,apple,as,tim/apple,as,an,easy,way,to,save,time,&amp,words,the,fake,news,was,disparagingly,all,over,this,&amp,it,became,yet,another,bad,trump,story,,,,,
4/9/19 15:36,“what’s,completely,unacceptable,is,for,congesswoman,omar,to,target,jews,in,this,case,stephen,miller.”,jeff,ballabon,b2,strategic,ceo,@varneyco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/19 9:13,the,dems,are,getting,nothing,done,in,congress,they,only,want,a,do-over,on,mueller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/19 15:09,if,i,didn’t,have,the,phony,witch,hunt,going,on,for,3,years,and,if,the,fake,news,media,and,their,partner,in,crime,the,democrats,would,have,played,it,straight,i,would,be,way,up,in,the,polls,right,now,-,with,our,economy,winning,by,20,points,but,i’m,winning,anyway,,,,
8/8/19 22:19,....coincides,with,the,retirement,of,dan,coats,a,new,acting,director,of,national,intelligence,will,be,named,shortly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/19 20:45,aluminum,prices,are,down,12%,since,i,instituted,tariffs,on,aluminum,dumping,-,and,the,u.s,will,be,taking,in,billions,plus,jobs,nice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/19 21:29,“the,kind,of,questions,the,white,house,correspondents,were,asking,is,almost,like,they,didn’t,see,what,went,on,at,the,hearings,”,@jessebwatters,the,hearings,were,a,disaster,for,robert,mueller,&amp,the,democrats,nevertheless,the,fake,news,media,will,try,to,make,the,best,out,of,it,,,,,,,,
5/27/19 14:33,https://t.co/bmmwxdfmqp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/19 1:52,i,will,be,watching,@alandersh,on,@ingrahamangle,at,10:00,p.m,he,speaks,the,truth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/19 15:45,....his,dedication,to,israel,and,to,seeking,peace,between,israel,and,the,palestinians,won’t,be,forgotten,he,will,be,missed,thank,you,jason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/19 10:39,....democrat’s,game,was,foiled,when,we,caught,schiff,fraudulently,making,up,my,ukraine,conversation,when,i,released,the,exact,conversation,transcript,and,when,ukrainian,president,and,the,foreign,minister,said,there,was,no,pressure,very,normal,talk,a,total,impeachment,scam,,,,,,,,,,,,,,,,
10/15/19 0:51,“project,veritas-obtained,undercover,videos,highlight,jeff,zucker’s,(@cnn),campaign,to,destroy,trump,videos,reveal,@cnn’s,bias,”,@tuckercarlson,@foxnews,does,this,sound,like,a,good,or,even,great,lawsuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
